2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878120|Normal|||0.0|Bus|otraf.se|9031005990001600|1600|58.4573783874512,16.3667526245117|58.4573783874512,16.3667526245117|0|0|4207184
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878115|Normal|||0.0|Bus|otraf.se|9031005990004474|4474|58.4260597229004,15.6434545516968|58.4260597229004,15.6434545516968|0|0|4561933
2018-02-16T11:53:57.0000000+01:00|2|StoppedEvent|2623878126|Normal|2623878125|||Bus|otraf.se|9031005990004475|4475|58.4260368347168,15.6435451507568
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878125|Normal|||0.0|Bus|otraf.se|9031005990004475|4475|58.4260368347168,15.6435451507568|58.4260368347168,15.6435451507568|0|0|5482069
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878131|Normal|||0.0|Bus|otraf.se|9031005990002006|2006|58.6010398864746,16.1894359588623|58.6010398864746,16.1894359588623|0|0.0299999993294477|5883931
2018-02-16T11:53:57.0000000+01:00|2|StoppedEvent|2623878132|Normal|2623878131|||Bus|otraf.se|9031005990002006|2006|58.6010398864746,16.1894359588623
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878133|Normal|||0.0|Bus|otraf.se|9031005990004473|4473|58.4260597229004,15.6455717086792|58.4260597229004,15.6455717086792|0|0|6505873
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878142|Normal|||0.0|Bus|otraf.se|9031005990001605|1605|58.4573822021484,16.3669242858887|58.4573822021484,16.3669242858887|0|0|3868145
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878147|Normal|||0.0|Bus|otraf.se|9031005990004454|4454|58.425838470459,15.6453733444214|58.425838470459,15.6453733444214|0|0|6641329
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878148|Normal|||1.2|Bus|otraf.se|9031005990004457|4457|58.4501647949219,15.5585117340088|58.4501647949219,15.5585117340088|145.330001831055|18.8799991607666|4681840
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878161|Normal|||0.0|Bus|otraf.se|9031005990004450|4450|58.4256973266602,15.6438846588135|58.4256973266602,15.6438846588135|0|0|4924640
2018-02-16T11:53:57.0000000+01:00|2|StoppedEvent|2623878167|Normal|2623878166|||Bus|otraf.se|9031005990008535|8535|57.9928817749023,15.6365652084351
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878166|Normal|||0.0|Bus|otraf.se|9031005990008535|8535|57.9928817749023,15.6365652084351|57.9928817749023,15.6365652084351|0|0.0299999993294477|8819666
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878168|Normal|||0.0|Bus|otraf.se|9031005990008846|8846|58.4898948669434,15.9524278640747|58.4898948669434,15.9524278640747|74.1600036621094|26.4599990844727|7809094
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878173|Normal|||0.0|Bus|otraf.se|9031005990004458|4458|58.4257049560547,15.6443500518799|58.4257049560547,15.6443500518799|0|0|6342231
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878178|Normal|||0.0|Bus|otraf.se|9031005990001602|1602|58.5826225280762,16.216869354248|58.5826225280762,16.216869354248|0|0|2467149
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878179|Normal|||0.0|Bus|otraf.se|9031005990004462|4462|58.425968170166,15.6442470550537|58.425968170166,15.6442470550537|0|0|5486387
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878188|Normal|||0.0|Train|otraf.se|9031005990006043|6043|58.5860557556152,16.2061996459961|58.5860557556152,16.2061996459961|0|0.00999999977648258|225090
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878193|Normal|||0.0|Bus|otraf.se|9031005990004476|4476|58.4655227661133,15.6373815536499|58.4655227661133,15.6373815536499|146.100006103516|10.5100002288818|4240642
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878198|Normal|||0.0|Bus|otraf.se|9031005990004466|4466|58.4259643554688,15.6447763442993|58.4259643554688,15.6447763442993|0|0|5993087
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878203|Normal|||0.0|Bus|otraf.se|9031005990003003|3003|58.7019577026367,15.8102798461914|58.7019577026367,15.8102798461914|0|0|6595322
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878208|Normal|||0.0|Bus|otraf.se|9031005990003002|3002|58.4208946228027,15.6405763626099|58.4208946228027,15.6405763626099|0|0|6003549
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878213|Normal|||0.0|Bus|otraf.se|9031005990008644|8644|58.5822982788086,16.21533203125|58.5822982788086,16.21533203125|0|0|9682464
